Nome: OBIDOS
Codigo Estacao: 82178
Latitude: -1.905
Longitude: -55.5236111
Altitude: 54.72
Situacao: Operante
Data Inicial: 1998-01-01
Data Final: 2020-09-29
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
2009-11-30;0;140,6;192,646501;52,372544;242,3;6,755556;5;52,3;1000,332222;34,65;29,240667;24,946667;72,291667;6;1,433333;63,111111;null;
2009-12-31;0;108,9;175,013254;159,403417;175,4;7,032258;16;159,7;1001,646237;33,609677;28,291613;24,541935;77,290323;5;1,092473;63,655914;null;
2010-01-31;0;82,6;156,986256;156,986256;189,6;7,333333;18;216,9;1001,975269;32,077419;27,414839;24,035484;83,870968;6;,591398;64,408602;null;
2010-02-28;0;61,4;143,283606;143,283606;null;7,630952;18;211,4;1001,630952;32,010714;27,494286;24,428571;84,607143;6;,775;62,380952;null;
2010-03-31;0;78,6;166,796803;166,796803;215,2;7,301075;22;226,4;1001,894624;32,593548;27,912258;24,409677;84,096774;6;,709677;64,731183;null;
2010-04-30;0;48,7;142,094496;142,094496;114,9;7,988889;24;356;1002,756667;30,986667;26,957333;24,036667;88,233333;7,2;1,017778;61,888889;null;
2010-05-31;0;57,3;156,694116;156,694116;178,8;7,752688;16;369,4;1001,374194;31,322581;27,456129;24,429032;86,459677;4;,666667;62,903226;null;
2010-06-30;0;68,3;149,284275;146,113721;241,4;6,566667;11;102,8;1004,512222;31,953333;27,52;24,186667;82,675;5;1,028889;67,444444;null;
2010-07-31;0;69,2;144,076851;144,076851;207,7;7,064516;13;177,4;1004,245161;31,677419;27,009032;23,73871;82,435484;7;,752688;65,483871;null;
2010-08-31;0;93,6;170,219486;120,644573;246,9;6,397849;6;51;1003,713978;32,896774;28,073548;24,335484;78,733871;5;1,397849;67,526882;null;
2010-09-30;0;109,9;176,762722;79,007975;259,3;6,566667;7;57,9;1001,844444;34,176667;28,582667;24,57;76,091667;7;1,322222;64,222222;null;
