Nome: PORTO DE MOZ
Codigo Estacao: 82184
Latitude: -1.751055
Longitude: -52.236186
Altitude: 13.08
Situacao: Operante
Data Inicial: 1998-01-01
Data Final: 2020-09-29
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
2008-08-31;5;77,2;174,65794;86,868148;268,9;5,327957;12;51,9;1009,453763;33,63871;28,355484;24,56129;74,435484;2;,871899;69,462366;null;
2008-09-30;5;76,3;167,507225;88,217851;266,5;5,133333;15;79,7;1009,954444;33,066667;28,223333;24,436667;76,358333;1;,89;68,688889;null;
2008-10-31;5;81;178,357438;94,820932;241,4;5,010753;11;91,3;1009,422581;33,177419;28,454194;24,722581;75,056452;1;,83871;69,569892;null;
2008-11-30;5;85;166,561337;53,927986;210,5;5,066667;5;32,3;1008,334444;33,496667;28,720667;24,993333;72,808333;1;,888889;69,044444;null;
2008-12-31;5;64,3;161,3767;161,3767;163,9;5,763441;16;204,3;1008,362366;32,083871;27,566452;24,374194;80,822581;1,1;,863441;68,387097;null;
2009-01-31;36;46,9;140,796725;140,796725;122,7;5,784946;21;223,4;1009,454839;30,674194;26,673548;23,974194;84,669355;1;,827957;68,387097;null;
2009-02-28;36;28,4;114,962854;114,962854;94,2;5,904762;26;471,4;1009,260714;29,696429;25,966429;23,739286;88,75;1;,833333;67,97619;null;
2009-03-31;36;38,1;137,963973;137,963973;118,4;5,731183;28;536,1;1009,235484;30,312903;26,534194;24,019355;87,322581;1,4;,833333;68,387097;null;
2009-04-30;36;48,8;140,487674;140,487674;137,2;5,677778;21;145,8;1010,397778;31,086667;26,94;24,323333;84,016667;1;,853333;68,222222;null;
2009-05-31;36;35,6;136,925923;136,925923;144;5,946237;26;362,6;1010,713978;30,322581;26,59871;24,070968;86,596774;1,1;,805376;67,634409;null;
2009-06-30;36;38,7;135,976462;135,976462;169,5;5,533333;24;328;1011,291111;30,526667;26,776667;23,87;85,491667;1,1;,823333;68,666667;null;
2009-07-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2009-08-31;36;78,4;176,916542;60,227924;273,1;5,032609;11;40,9;1010,594565;33,441935;28,474839;24,896774;75,822581;1,1;,893478;69,891304;null;
2009-09-30;36;87,7;176,383961;64,392651;271,5;5,2;7;59,8;1010,734444;33,633333;28,639333;24,746667;74,625;1,1;,901111;69,444444;null;
2009-10-31;36;105,2;192,579893;100,263724;270,9;5,483871;6;99;1008,803226;34,170968;29,096774;25,077419;70,629032;1;,896774;69,892473;null;
2009-11-30;36;100,4;187,009606;5,883285;218,3;5,377778;2;5,2;1008,165556;33,853333;29,074;25,256667;70,85;1;,877778;69,888889;null;
2009-12-31;36;73,3;155,019781;155,019781;158,5;5,946237;17;158,1;1009,116129;32,306452;27,590323;24,506452;79,33871;1,3;,919355;69,569892;null;
2010-01-31;36;54;144,727296;144,727296;171,4;5,763441;23;256,8;1009,595699;31,183871;26,832258;24,196774;84,153226;1,3;,792473;69,677419;null;
2010-02-28;36;43,9;135,787067;135,787067;154;5,535714;24;225;1008,82381;31,610714;27,282857;24,607143;84,696429;1,3;,85119;67,97619;null;
2010-03-31;36;60,6;166,705533;166,705533;213,3;5,419355;23;202;1009,4;32,609677;27,956129;25,093548;81,774194;1,3;,887097;69,784946;null;
2010-04-30;36;34,5;144,365444;144,365444;142,7;6,044444;28;540,2;1009,215556;31,073333;27,196;24,516667;86,666667;2;,802222;68,777778;null;
2010-05-31;36;49,9;159,005358;159,005358;174,9;5,55914;23;349,5;1009,493548;31,683871;27,676129;24,870968;84,822581;1;,88172;69,247312;null;
2010-06-30;36;54,6;147,550307;147,550307;234,3;5,2;14;181,8;1011,233333;31,976667;27,689333;24,376667;81,725;1,1;,858889;69,555556;null;
2010-07-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2010-08-31;5;66,5;170,14362;127,272645;270,8;5,369565;14;70,8;1010,7;33,070968;28,175484;24,551613;78,41129;1,3;,831522;69,891304;null;
